order_id,order_date,customer_id,customer_name,customer_type,city,occasion,channel,payment_method,product_category,product_name,quantity,unit_price_inr,gross_revenue_inr,discount_pct,discount_amt_inr,net_revenue_inr,cogs_inr,delivery_cost_inr,marketing_cost_inr,workforce_cost_inr,spoilage_cost_inr,total_cost_inr,profit_loss_inr,delivery_time_mins,delivery_status,customer_rating,complaint_type,workforce_assigned,is_repeat_customer
BKG-10790,2024-02-19 09:54:00,CUST03021,Arjun Bose,New,Kolkata,Birthday,Website,Credit Card,Photo Cakes,Wedding Photo Cake,2,1691.62,3383.24,0.003,10.15,3373.09,2280.6,187.54,392.17,120.82,508.15,3489.28,-116.19,55,Delivered,3.6,No Complaint,1,0
BKG-11092,2024-02-19 11:10:00,CUST00065,Sneha Nair,Returning,Delhi,Corporate,App,Credit Card,Designer Cakes,Tier Wedding Cake,1,1785.5,1785.5,0.019,33.92,1751.58,1303.75,224.24,128.43,260.96,246.72,2164.1,-412.52,53,Delivered,5.0,No Complaint,2,1
BKG-11082,2024-02-19 14:59:00,CUST08694,Kavya Reddy,New,Hyderabad,Wedding,App,Debit Card,Custom Cakes,Vanilla Dream Custom,1,2762.42,2762.42,0.113,312.15,2450.27,1684.97,460.73,373.09,277.29,334.07,3130.15,-679.88,50,Delivered,3.7,Missing Item,3,0
BKG-10182,2024-02-19 23:39:00,CUST01091,Amit Singh,Returning,Hyderabad,Casual / No Occasion,Website,Net Banking,Designer Cakes,Geode Crystal Cake,1,3540.03,3540.03,0.15,531.0,3009.03,2206.99,207.57,130.43,157.79,122.41,2825.19,183.84,40,Delivered,3.5,No Complaint,2,1
BKG-10527,2024-02-20 00:30:00,CUST00256,Ananya Reddy,Returning,Delhi,Baby Shower,Website,Cash on Delivery,Hampers & Combos,Luxury Dessert Box,1,2164.52,2164.52,0.149,322.51,1842.01,1324.3,254.94,94.96,252.0,64.7,1990.9,-148.89,81,Delivered,3.7,Quality Issue,3,1
BKG-10890,2024-02-20 01:44:00,CUST02194,Vikram Sharma,New,Mumbai,Birthday,App,Credit Card,Designer Cakes,Vintage Ruffles Cake,1,2355.94,2355.94,0.079,186.12,2169.82,1536.94,165.22,369.35,184.1,318.17,2573.78,-403.96,96,Delivered,3.3,No Complaint,1,0
BKG-10801,2024-02-20 13:06:00,CUST05534,Vikram Mehta,New,Delhi,Birthday,App,Net Banking,Designer Cakes,Unicorn Cake,1,2326.06,2326.06,0.015,34.89,2291.17,1448.58,302.5,275.99,124.35,193.04,2344.46,-53.29,55,Delivered,4.5,Incorrect Customization,1,0
BKG-10701,2024-02-20 17:04:00,CUST08705,Ananya Joshi,New,Mumbai,Anniversary,App,Credit Card,Designer Cakes,Floral Bouquet Cake,1,4343.4,4343.4,0.088,382.22,3961.18,2665.09,363.18,332.23,197.22,718.16,4275.88,-314.7,58,Delivered,3.7,Damaged Packaging,1,0
BKG-10583,2024-02-20 21:56:00,CUST05653,Karan Mishra,New,Hyderabad,Baby Shower,App,Credit Card,Cookies & Bars,Walnut Fudge Bar,1,189.49,189.49,0.07,13.26,176.23,85.86,206.05,359.46,240.1,26.37,917.84,-741.61,61,Delivered,3.1,No Complaint,2,0
BKG-10624,2024-02-20 22:56:00,CUST04042,Arjun Reddy,New,Mumbai,Casual / No Occasion,App,Cash on Delivery,Pastries,Croissant Almond,4,197.36,789.44,0.068,53.68,735.76,387.94,227.57,294.49,140.21,191.95,1242.16,-506.4,68,Delivered,2.5,Incorrect Customization,1,0
BKG-10026,2024-02-21 04:42:00,CUST07714,Karan Gupta,New,Delhi,Baby Shower,Phone,UPI,Designer Cakes,Galaxy Mirror Glaze,1,1269.28,1269.28,0.179,227.2,1042.08,802.4,221.18,276.92,206.36,173.19,1680.05,-637.97,60,Delivered,4.5,No Complaint,2,0
BKG-11140,2024-02-21 08:58:00,CUST04458,Amit Mehta,New,Chennai,Birthday,App,Cash on Delivery,Cookies & Bars,Oatmeal Raisin Cookies,4,280.21,1120.84,0.2,224.17,896.67,463.06,300.2,322.29,168.6,101.73,1355.88,-459.21,45,Returned,1.2,No Complaint,1,0
BKG-10440,2024-02-21 20:47:00,CUST05313,Rahul Verma,New,Hyderabad,Birthday,Website,Net Banking,Designer Cakes,Unicorn Cake,2,2450.06,4900.12,0.094,460.61,4439.51,3019.77,251.79,219.16,245.39,324.15,4060.26,379.25,46,Delivered,4.5,No Complaint,2,0
BKG-11105,2024-02-22 13:45:00,CUST01311,Ananya Kumar,Returning,Jaipur,Casual / No Occasion,App,Credit Card,Custom Cakes,Butterscotch Custom,1,2113.32,2113.32,0.231,488.18,1625.14,1048.97,151.79,116.07,221.8,115.3,1653.93,-28.79,75,Delivered,2.6,Quality Issue,3,1
BKG-10627,2024-02-23 14:03:00,CUST05806,Vikram Verma,New,Delhi,Wedding,App,Debit Card,Custom Cakes,Black Forest Custom,1,1961.51,1961.51,0.147,288.34,1673.17,1193.7,293.41,290.44,172.36,102.96,2052.87,-379.7,58,Delivered,4.2,Incorrect Customization,3,0
BKG-11023,2024-02-23 16:29:00,CUST06595,Amit Sharma,New,Mumbai,Wedding,Website,Net Banking,Custom Cakes,Vanilla Dream Custom,3,1754.96,5264.88,0.027,142.15,5122.73,3098.33,428.51,347.64,192.8,288.02,4355.3,767.43,70,Delivered,3.0,Incorrect Customization,3,0
BKG-11096,2024-02-24 00:50:00,CUST00974,Amit Mehta,Returning,Bangalore,Corporate,Phone,UPI,Pastries,Lemon Tart,1,262.34,262.34,0.075,19.68,242.66,141.71,212.8,122.41,208.33,45.36,730.61,-487.95,89,Delivered,3.0,Quality Issue,2,1
BKG-10167,2024-02-24 06:03:00,CUST01331,Simran Sharma,Returning,Hyderabad,Anniversary,App,UPI,Custom Cakes,Red Velvet Custom,2,3062.64,6125.28,0.147,900.42,5224.86,3513.05,336.96,130.86,148.39,499.61,4628.87,595.99,29,Returned,1.4,Damaged Packaging,1,1
BKG-10183,2024-02-25 04:53:00,CUST02710,Meera Iyer,New,Delhi,Anniversary,App,UPI,Photo Cakes,Baby Shower Photo Cake,2,834.2,1668.4,0.084,140.15,1528.25,1024.33,255.19,269.07,271.72,253.75,2074.06,-545.81,57,Delivered,3.9,Missing Item,1,0
BKG-10389,2024-02-25 13:37:00,CUST05454,Simran Agarwal,New,Delhi,Birthday,App,UPI,Cupcakes,Vanilla Rainbow Cupcakes,2,584.96,1169.92,0.12,140.39,1029.53,583.88,287.44,245.74,212.1,210.86,1540.02,-510.49,24,Delivered,4.4,No Complaint,1,0
BKG-10177,2024-02-25 14:11:00,CUST03998,Rajan Gupta,New,Pune,Wedding,App,Cash on Delivery,Designer Cakes,Vintage Ruffles Cake,3,4131.1,12393.3,0.165,2044.89,10348.41,7804.94,257.06,186.68,143.87,1236.97,9629.52,718.89,42,Delivered,4.5,Quality Issue,3,0
BKG-10886,2024-02-25 22:42:00,CUST07407,Divya Gupta,New,Kolkata,Corporate,App,Debit Card,Cupcakes,Oreo Stuffed Cupcakes,4,606.71,2426.84,0.047,114.06,2312.78,1278.19,235.31,224.0,217.16,401.55,2356.21,-43.43,86,Delivered,4.2,Wrong Product Delivered,1,0
BKG-10732,2024-02-27 14:42:00,CUST07535,Rajan Joshi,New,Mumbai,Festival,Phone,Wallet,Hampers & Combos,Luxury Dessert Box,1,2196.75,2196.75,0.189,415.19,1781.56,1374.03,147.66,369.83,261.42,87.39,2240.33,-458.77,113,Delivered,2.5,No Complaint,1,0
BKG-10361,2024-02-29 08:24:00,CUST09780,Amit Bose,New,Hyderabad,Wedding,Website,Credit Card,Cookies & Bars,Almond Biscotti,1,309.87,309.87,0.093,28.82,281.05,133.19,148.98,379.35,162.09,1.26,824.87,-543.82,53,Delivered,4.6,Late Delivery,2,0
BKG-10397,2024-02-29 23:50:00,CUST01547,Rohan Mehta,Returning,Mumbai,Valentine's Day,App,Credit Card,Custom Cakes,Vanilla Dream Custom,1,1111.31,1111.31,0.019,21.11,1090.2,690.53,249.45,123.12,220.72,199.03,1482.85,-392.65,80,Delivered,3.8,Late Delivery,1,1
BKG-10012,2024-03-01 05:16:00,CUST05846,Divya Iyer,New,Chennai,Anniversary,Website,Debit Card,Custom Cakes,Vanilla Dream Custom,3,2064.49,6193.47,0.148,916.63,5276.84,3359.57,247.44,248.64,162.31,136.95,4154.91,1121.93,58,Delivered,4.6,Quality Issue,2,0
BKG-10967,2024-03-01 10:05:00,CUST09166,Aditya Reddy,New,Delhi,Festival,App,Debit Card,Designer Cakes,Unicorn Cake,2,1445.76,2891.52,0.037,106.99,2784.53,1862.37,224.61,234.76,227.55,269.05,2818.34,-33.81,52,Delivered,4.5,Quality Issue,1,0
BKG-10713,2024-03-01 10:34:00,CUST06223,Suresh Singh,New,Kolkata,Anniversary,In-Store,Wallet,Cupcakes,Red Velvet Cupcake Box,1,732.96,732.96,0.227,166.38,566.58,335.61,414.58,343.91,242.51,4.77,1341.38,-774.8,71,Delivered,3.5,Late Delivery,2,0
BKG-10450,2024-03-01 12:50:00,CUST05571,Sneha Nair,New,Jaipur,Valentine's Day,Phone,UPI,Designer Cakes,Geode Crystal Cake,1,1737.25,1737.25,0.049,85.13,1652.12,1054.4,289.89,314.92,240.74,219.74,2119.69,-467.57,105,Delivered,1.7,No Complaint,2,0
BKG-10424,2024-03-01 16:03:00,CUST06849,Karan Patel,New,Delhi,Anniversary,Website,UPI,Custom Cakes,Black Forest Custom,5,3391.43,16957.15,0.033,559.59,16397.56,10304.03,131.02,289.57,137.97,544.84,11407.43,4990.13,33,Delivered,4.8,Incorrect Customization,2,0
BKG-10558,2024-03-02 05:30:00,CUST03960,Rahul Sharma,New,Bangalore,Wedding,App,Cash on Delivery,Pastries,Lemon Tart,1,325.8,325.8,0.006,1.95,323.85,197.72,142.08,353.58,173.57,94.19,961.14,-637.29,86,Delivered,2.6,Late Delivery,2,0
BKG-10233,2024-03-02 11:32:00,CUST01227,Rajan Joshi,Returning,Mumbai,Anniversary,App,Credit Card,Custom Cakes,Mango Mousse Custom,1,2842.52,2842.52,0.061,173.39,2669.13,1575.47,235.28,121.76,144.81,277.64,2354.96,314.17,52,Delivered,4.2,No Complaint,1,1
BKG-10667,2024-03-02 22:54:00,CUST01053,Suresh Mehta,Returning,Delhi,Festival,Website,Credit Card,Custom Cakes,Vanilla Dream Custom,3,1512.24,4536.72,0.068,308.5,4228.22,2553.82,211.15,114.49,196.32,830.37,3906.15,322.07,77,Delivered,4.0,Missing Item,1,1
BKG-10832,2024-03-03 09:57:00,CUST06967,Pooja Iyer,New,Chennai,Birthday,App,Credit Card,Cupcakes,Vanilla Rainbow Cupcakes,2,431.96,863.92,0.071,61.34,802.58,466.88,215.7,182.12,249.66,165.54,1279.9,-477.32,68,Delivered,3.1,Incorrect Customization,1,0
BKG-10206,2024-03-03 20:30:00,CUST01824,Kavya Kumar,Returning,Bangalore,Birthday,In-Store,Credit Card,Custom Cakes,Butterscotch Custom,2,876.79,1753.58,0.049,85.93,1667.65,1054.0,230.58,121.73,275.88,286.57,1968.76,-301.11,88,Delivered,4.0,Late Delivery,2,1
BKG-10127,2024-03-03 23:16:00,CUST03969,Aditya Singh,New,Mumbai,Birthday,App,Net Banking,Photo Cakes,Baby Shower Photo Cake,1,1514.67,1514.67,0.052,78.76,1435.91,907.59,377.95,270.53,216.67,129.71,1902.45,-466.54,70,Returned,2.0,Wrong Product Delivered,1,0
BKG-10539,2024-03-05 06:08:00,CUST03895,Pooja Reddy,New,Jaipur,Festival,Phone,Credit Card,Designer Cakes,Tier Wedding Cake,1,2880.92,2880.92,0.121,348.59,2532.33,1836.92,190.96,152.88,124.37,378.83,2683.96,-151.63,127,Cancelled,1.5,No Complaint,2,0
BKG-10820,2024-03-05 19:20:00,CUST02364,Karan Bose,New,Mumbai,Casual / No Occasion,Website,UPI,Photo Cakes,Wedding Photo Cake,3,987.04,2961.12,0.016,47.38,2913.74,2008.6,323.27,287.16,234.63,396.89,3250.55,-336.81,97,Delivered,2.3,Missing Item,1,0
BKG-10359,2024-03-06 00:59:00,CUST01736,Suresh Kumar,Returning,Chennai,Birthday,App,UPI,Custom Cakes,Butterscotch Custom,2,1339.28,2678.56,0.122,326.78,2351.78,1624.61,177.51,116.62,226.99,100.52,2246.25,105.53,79,Delivered,3.3,Incorrect Customization,1,1
BKG-10283,2024-03-06 05:00:00,CUST00441,Rajan Kumar,Returning,Mumbai,Casual / No Occasion,App,Wallet,Pastries,Chocolate Eclair,1,234.97,234.97,0.158,37.13,197.84,118.38,204.78,138.88,236.42,5.27,703.73,-505.89,47,Delivered,3.7,No Complaint,1,1
BKG-10746,2024-03-06 09:32:00,CUST04351,Suresh Nair,New,Bangalore,Birthday,App,UPI,Custom Cakes,Red Velvet Custom,1,1266.45,1266.45,0.194,245.69,1020.76,656.97,436.48,262.17,188.58,29.18,1573.38,-552.62,71,Delivered,4.3,No Complaint,3,0
BKG-10391,2024-03-07 06:10:00,CUST09793,Arjun Reddy,New,Delhi,Corporate,Website,Credit Card,Custom Cakes,Black Forest Custom,2,2123.25,4246.5,0.069,293.01,3953.49,2491.74,225.01,317.51,236.56,177.49,3448.31,505.18,20,Delivered,4.1,Wrong Product Delivered,1,0
BKG-10745,2024-03-07 11:49:00,CUST00630,Suresh Singh,Returning,Bangalore,Anniversary,App,Cash on Delivery,Custom Cakes,Red Velvet Custom,1,873.75,873.75,0.179,156.4,717.35,490.03,458.68,103.3,235.63,32.62,1320.26,-602.91,57,Delivered,3.5,Wrong Product Delivered,2,1
BKG-10848,2024-03-07 22:18:00,CUST04140,Rajan Verma,New,Delhi,Corporate,Phone,Debit Card,Cookies & Bars,Oreo Brownies,2,271.8,543.6,0.059,32.07,511.53,255.39,333.92,361.62,132.79,51.24,1134.96,-623.43,83,Delivered,3.3,No Complaint,2,0
BKG-11197,2024-03-08 03:13:00,CUST06351,Pooja Bose,New,Delhi,Birthday,Phone,Debit Card,Cookies & Bars,Oatmeal Raisin Cookies,4,338.76,1355.04,0.073,98.92,1256.12,633.81,219.8,336.75,260.68,136.13,1587.17,-331.05,60,Delivered,3.7,Late Delivery,2,0
BKG-10109,2024-03-08 05:06:00,CUST03994,Aditya Joshi,New,Pune,Casual / No Occasion,Phone,Wallet,Cupcakes,Oreo Stuffed Cupcakes,1,427.85,427.85,0.121,51.77,376.08,195.05,148.1,161.49,161.86,28.36,694.86,-318.78,71,Delivered,3.7,Incorrect Customization,2,0
BKG-10057,2024-03-09 02:52:00,CUST07936,Rahul Kumar,New,Bangalore,Festival,Website,Debit Card,Custom Cakes,Butterscotch Custom,1,2709.36,2709.36,0.138,373.89,2335.47,1553.43,223.77,287.91,121.9,259.65,2446.66,-111.19,63,Cancelled,2.2,No Complaint,3,0
BKG-10372,2024-03-09 16:51:00,CUST01932,Karan Mishra,Returning,Mumbai,Anniversary,Phone,Wallet,Photo Cakes,Graduation Photo Cake,1,1405.34,1405.34,0.033,46.38,1358.96,810.07,441.69,100.05,273.22,100.27,1725.3,-366.34,80,Returned,1.8,Late Delivery,1,1
BKG-11192,2024-03-09 17:23:00,CUST06161,Sneha Joshi,New,Kolkata,Birthday,Website,Credit Card,Photo Cakes,Baby Shower Photo Cake,1,1096.45,1096.45,0.169,185.3,911.15,520.13,443.4,330.28,262.8,96.71,1653.32,-742.17,85,Delivered,3.7,Incorrect Customization,2,0
BKG-11036,2024-03-09 19:36:00,CUST02362,Ananya Das,New,Hyderabad,Birthday,Phone,UPI,Custom Cakes,Choco Truffle Fondant,4,1919.08,7676.32,0.132,1013.27,6663.05,4696.34,377.69,258.75,138.07,1360.05,6830.9,-167.85,89,Delivered,3.1,No Complaint,1,0
BKG-10669,2024-03-10 09:24:00,CUST09260,Vikram Reddy,New,Chennai,Casual / No Occasion,App,Cash on Delivery,Designer Cakes,Tier Wedding Cake,1,1304.07,1304.07,0.087,113.45,1190.62,784.1,211.08,239.06,233.12,104.91,1572.27,-381.65,61,Delivered,3.4,Late Delivery,3,0
BKG-10821,2024-03-10 14:12:00,CUST04087,Rajan Kumar,New,Kolkata,Festival,App,Cash on Delivery,Custom Cakes,Mango Mousse Custom,1,3409.84,3409.84,0.009,30.69,3379.15,2382.41,144.35,187.4,244.63,628.98,3587.77,-208.62,87,Delivered,3.3,Incorrect Customization,3,0
BKG-10046,2024-03-11 01:58:00,CUST04319,Meera Das,New,Delhi,Festival,In-Store,Net Banking,Cupcakes,Red Velvet Cupcake Box,5,438.2,2191.0,0.094,205.95,1985.05,1195.39,251.62,395.75,165.53,471.22,2479.51,-494.46,66,Delivered,3.5,No Complaint,1,0
BKG-10363,2024-03-11 07:01:00,CUST08179,Rahul Iyer,New,Hyderabad,Birthday,Website,UPI,Cupcakes,Chocolate Fudge Cupcakes,1,716.18,716.18,0.074,53.0,663.18,391.11,241.27,184.44,190.07,142.79,1149.68,-486.5,74,Delivered,3.4,Late Delivery,2,0
BKG-11069,2024-03-11 11:05:00,CUST09289,Rohan Verma,New,Hyderabad,Anniversary,App,Credit Card,Photo Cakes,Wedding Photo Cake,2,1815.76,3631.52,0.08,290.52,3341.0,2224.12,206.05,319.01,180.28,551.61,3481.07,-140.07,66,Delivered,2.7,No Complaint,2,0
BKG-10647,2024-03-11 16:40:00,CUST09313,Priya Mishra,New,Chennai,Casual / No Occasion,App,UPI,Pastries,Lemon Tart,4,427.96,1711.84,0.093,159.2,1552.64,866.52,143.83,320.67,162.19,93.63,1586.84,-34.2,62,Delivered,4.4,No Complaint,3,0
BKG-11072,2024-03-11 17:00:00,CUST02946,Priya Das,New,Mumbai,Birthday,In-Store,UPI,Custom Cakes,Butterscotch Custom,3,1514.68,4544.04,0.196,890.63,3653.41,2541.69,410.28,279.26,261.5,371.54,3864.27,-210.86,64,Delivered,4.2,No Complaint,1,0
BKG-11130,2024-03-11 17:58:00,CUST02077,Simran Sharma,New,Bangalore,Festival,Phone,UPI,Photo Cakes,Birthday Photo Cake,2,717.22,1434.44,0.022,31.56,1402.88,829.85,153.63,290.63,270.72,194.86,1739.69,-336.81,73,Delivered,3.8,No Complaint,1,0
BKG-10786,2024-03-12 01:55:00,CUST01450,Amit Verma,Returning,Bangalore,Valentine's Day,Website,Credit Card,Photo Cakes,Birthday Photo Cake,1,1736.14,1736.14,0.015,26.04,1710.1,998.15,293.22,134.95,181.4,49.18,1656.9,53.2,86,Delivered,4.4,Late Delivery,1,1
BKG-10923,2024-03-12 22:45:00,CUST08451,Aditya Das,New,Mumbai,Birthday,App,Cash on Delivery,Designer Cakes,Galaxy Mirror Glaze,1,4801.49,4801.49,0.011,52.82,4748.67,3323.8,240.23,320.82,147.48,415.65,4447.98,300.69,72,Delivered,2.7,No Complaint,2,0
BKG-11115,2024-03-13 07:31:00,CUST03086,Ananya Patel,New,Hyderabad,Birthday,Website,Net Banking,Cupcakes,Chocolate Fudge Cupcakes,1,339.85,339.85,0.174,59.13,280.72,141.7,219.5,212.75,263.38,13.77,851.1,-570.38,48,Delivered,4.8,Wrong Product Delivered,2,0
BKG-11033,2024-03-13 09:42:00,CUST08318,Aditya Agarwal,New,Delhi,Casual / No Occasion,App,UPI,Custom Cakes,Butterscotch Custom,2,3202.07,6404.14,0.056,358.63,6045.51,4066.22,137.52,282.31,199.01,1128.6,5813.66,231.85,91,Delivered,3.5,No Complaint,3,0
BKG-10584,2024-03-13 18:20:00,CUST01207,Simran Bose,Returning,Pune,Birthday,Phone,Debit Card,Cookies & Bars,Oreo Brownies,3,308.27,924.81,0.009,8.32,916.49,444.88,440.0,119.76,134.8,27.34,1166.78,-250.29,67,Delivered,4.2,Missing Item,2,1
BKG-10481,2024-03-14 00:17:00,CUST08992,Kavya Joshi,New,Hyderabad,Casual / No Occasion,Website,Credit Card,Photo Cakes,Wedding Photo Cake,5,736.13,3680.65,0.212,780.3,2900.35,1746.82,181.69,180.02,142.69,238.55,2489.77,410.58,99,Delivered,1.7,Incorrect Customization,2,0
BKG-10911,2024-03-14 05:32:00,CUST01893,Vikram Nair,Returning,Delhi,Baby Shower,Website,UPI,Designer Cakes,Vintage Ruffles Cake,1,3112.99,3112.99,0.128,398.46,2714.53,1925.71,197.89,101.45,244.48,69.57,2539.1,175.43,63,Delivered,3.4,Late Delivery,1,1
BKG-10288,2024-03-14 22:32:00,CUST01126,Amit Mehta,Returning,Delhi,Anniversary,App,Cash on Delivery,Cupcakes,Oreo Stuffed Cupcakes,1,467.77,467.77,0.14,65.49,402.28,232.47,264.2,74.42,268.63,87.15,926.87,-524.59,41,Delivered,3.8,Quality Issue,3,1
BKG-10365,2024-03-15 07:28:00,CUST07340,Simran Iyer,New,Bangalore,Birthday,App,Credit Card,Designer Cakes,Vintage Ruffles Cake,1,4593.32,4593.32,0.115,528.23,4065.09,3101.98,148.06,360.36,203.36,278.91,4092.67,-27.58,62,Delivered,4.1,Late Delivery,1,0
BKG-10221,2024-03-16 02:20:00,CUST06275,Amit Das,New,Hyderabad,Festival,Website,Credit Card,Hampers & Combos,Birthday Combo Box,2,3645.73,7291.46,0.247,1800.99,5490.47,3653.21,318.92,281.32,199.43,59.46,4512.34,978.13,39,Delivered,4.7,No Complaint,2,0
BKG-10488,2024-03-16 12:48:00,CUST09723,Sneha Kumar,New,Delhi,Baby Shower,App,Wallet,Pastries,Lemon Tart,3,577.11,1731.33,0.099,171.4,1559.93,951.63,173.76,211.35,252.9,295.43,1885.07,-325.14,52,Returned,1.6,Quality Issue,1,0
BKG-10075,2024-03-16 13:44:00,CUST01658,Pooja Kumar,Returning,Delhi,Valentine's Day,Phone,Debit Card,Custom Cakes,Red Velvet Custom,1,1792.42,1792.42,0.17,304.71,1487.71,1001.27,297.57,74.77,176.19,66.56,1616.36,-128.65,74,Delivered,3.4,Wrong Product Delivered,1,1
BKG-10747,2024-03-16 22:13:00,CUST04490,Rohan Reddy,New,Delhi,Anniversary,App,Credit Card,Designer Cakes,Galaxy Mirror Glaze,1,3828.19,3828.19,0.152,581.88,3246.31,2261.14,416.34,349.33,202.72,683.77,3913.3,-666.99,75,Delivered,2.6,Quality Issue,1,0
BKG-10744,2024-03-18 03:08:00,CUST03722,Amit Das,New,Mumbai,Birthday,Website,UPI,Photo Cakes,Baby Shower Photo Cake,1,737.87,737.87,0.143,105.52,632.35,379.23,332.94,317.86,215.77,18.3,1264.1,-631.75,56,Delivered,3.5,Quality Issue,2,0
BKG-10411,2024-03-18 06:54:00,CUST03489,Suresh Patel,New,Bangalore,Birthday,App,Net Banking,Pastries,Fruit Danish,1,571.71,571.71,0.032,18.29,553.42,302.17,195.17,397.43,247.48,161.51,1303.76,-750.34,62,Delivered,3.2,No Complaint,1,0
BKG-10438,2024-03-18 11:15:00,CUST03353,Divya Bose,New,Bangalore,Wedding,Website,UPI,Pastries,Blueberry Muffin,1,437.13,437.13,0.028,12.24,424.89,234.2,267.71,395.77,133.29,12.89,1043.86,-618.97,57,Delivered,3.9,Missing Item,2,0
BKG-10681,2024-03-18 13:13:00,CUST01738,Nikhil Patel,Returning,Mumbai,Corporate,Website,UPI,Cupcakes,Oreo Stuffed Cupcakes,1,346.62,346.62,0.081,28.08,318.54,182.75,308.51,98.83,132.16,50.7,772.95,-454.41,62,Delivered,3.2,Wrong Product Delivered,1,1
BKG-10441,2024-03-18 17:41:00,CUST08539,Rajan Iyer,New,Delhi,Valentine's Day,Phone,UPI,Photo Cakes,Anniversary Photo Cake,3,1799.3,5397.9,0.186,1004.01,4393.89,2950.12,351.89,228.23,199.55,147.26,3877.05,516.84,66,Delivered,3.2,No Complaint,2,0
BKG-10072,2024-03-19 04:15:00,CUST01011,Pooja Iyer,Returning,Bangalore,Corporate,Website,Net Banking,Cupcakes,Oreo Stuffed Cupcakes,1,546.46,546.46,0.137,74.87,471.59,242.6,222.52,93.22,272.04,37.04,867.42,-395.83,91,Cancelled,2.2,No Complaint,1,1
BKG-10843,2024-03-19 07:17:00,CUST04175,Nisha Nair,New,Mumbai,Valentine's Day,Website,Wallet,Designer Cakes,Floral Bouquet Cake,2,4355.43,8710.86,0.143,1245.65,7465.21,5729.23,371.74,166.58,198.07,1507.04,7972.66,-507.45,78,Delivered,3.8,Late Delivery,1,0
BKG-10740,2024-03-19 16:02:00,CUST00224,Arjun Nair,Returning,Delhi,Festival,App,Cash on Delivery,Cookies & Bars,Oreo Brownies,2,164.53,329.06,0.096,31.59,297.47,151.3,434.26,128.71,208.24,37.79,960.3,-662.83,56,Delivered,4.5,Late Delivery,2,1
BKG-10860,2024-03-19 22:21:00,CUST01555,Shreya Patel,Returning,Bangalore,Anniversary,App,Credit Card,Cookies & Bars,Oreo Brownies,2,288.48,576.96,0.093,53.66,523.3,267.22,354.14,109.55,148.05,50.36,929.32,-406.02,76,Delivered,4.4,Wrong Product Delivered,2,1
BKG-10698,2024-03-20 02:59:00,CUST03925,Divya Verma,New,Mumbai,Anniversary,Website,UPI,Cookies & Bars,Oreo Brownies,2,272.89,545.78,0.181,98.79,446.99,225.3,327.22,192.74,213.51,20.47,979.24,-532.25,49,Delivered,4.0,No Complaint,1,0
BKG-10155,2024-03-20 03:55:00,CUST04789,Shreya Das,New,Kolkata,Birthday,Website,UPI,Custom Cakes,Butterscotch Custom,1,1622.92,1622.92,0.119,193.13,1429.79,845.82,231.75,298.78,200.76,66.68,1643.79,-214.0,71,Delivered,2.7,Incorrect Customization,1,0
BKG-10117,2024-03-20 14:53:00,CUST01380,Simran Iyer,Returning,Delhi,Birthday,App,Debit Card,Designer Cakes,Vintage Ruffles Cake,2,4149.36,8298.72,0.029,240.66,8058.06,5287.51,261.64,98.57,209.06,235.82,6092.6,1965.46,45,Delivered,4.6,Wrong Product Delivered,1,1
BKG-10702,2024-03-21 12:31:00,CUST01672,Suresh Reddy,Returning,Hyderabad,Birthday,App,Cash on Delivery,Photo Cakes,Anniversary Photo Cake,2,1156.49,2312.98,0.099,228.99,2083.99,1217.48,188.28,131.45,161.92,339.87,2039.0,44.99,59,Cancelled,1.9,Incorrect Customization,1,1
BKG-10143,2024-03-21 17:59:00,CUST00002,Vikram Reddy,Returning,Mumbai,Anniversary,Website,Debit Card,Designer Cakes,Tier Wedding Cake,2,3597.98,7195.96,0.056,402.97,6792.99,4574.08,307.49,99.77,178.53,397.09,5556.96,1236.03,64,Delivered,4.2,Quality Issue,1,1
BKG-11102,2024-03-22 06:24:00,CUST05028,Pooja Mishra,New,Kolkata,Festival,In-Store,Credit Card,Photo Cakes,Birthday Photo Cake,4,1054.78,4219.12,0.045,189.86,4029.26,2415.9,258.33,320.74,265.1,24.04,3284.11,745.15,77,Delivered,2.9,No Complaint,3,0
BKG-10873,2024-03-22 11:04:00,CUST08336,Divya Singh,New,Mumbai,Birthday,App,Credit Card,Hampers & Combos,Birthday Combo Box,4,1583.88,6335.52,0.142,899.64,5435.88,4250.7,251.57,282.23,201.81,384.0,5370.31,65.57,71,Delivered,3.1,Damaged Packaging,1,0
BKG-10043,2024-03-22 23:46:00,CUST01699,Karan Verma,Returning,Chennai,Corporate,Website,Credit Card,Designer Cakes,Vintage Ruffles Cake,1,2631.93,2631.93,0.046,121.07,2510.86,1819.42,356.8,83.79,197.47,540.84,2998.32,-487.46,65,Delivered,4.5,No Complaint,2,1
BKG-10051,2024-03-23 17:08:00,CUST06298,Simran Gupta,New,Kolkata,Baby Shower,Phone,Wallet,Custom Cakes,Mango Mousse Custom,1,1143.84,1143.84,0.083,94.94,1048.9,676.74,236.19,207.42,193.7,34.17,1348.22,-299.32,106,Delivered,1.6,No Complaint,3,0
BKG-10517,2024-03-24 10:09:00,CUST01288,Pooja Mishra,Returning,Delhi,Casual / No Occasion,Website,Cash on Delivery,Designer Cakes,Geode Crystal Cake,4,3938.98,15755.92,0.19,2993.62,12762.3,8706.74,289.17,105.1,153.77,954.83,10209.61,2552.69,41,Delivered,4.3,No Complaint,2,1
